"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27"
-1.97613344506964,-2.83849690201777,-0.830342088507059,2.60882617741815,-0.827557944940496,-0.694705785116806,0.565243921510773,0.873961024830305,-0.52196589165406,1.43335192743072,0.306325023096046,-0.567180267726638,0.303438623848233,0.630545235384752,-0.141538279207841,0.0817294007230146,-0.1445134435937,-0.24837199947235,0.0530964759435745,-0.174554313655522,-0.00647261086174455,0.0363238224457537,-0.0290956936166759,-0.0190751675584136,-0.0300524219021696,-0.0186563942241706,-0.00399951097306998
-1.15133287240465,-3.03454709837928,-0.184983531619986,1.58688179145635,0.446757551499301,-1.40852118309133,-0.273561007898723,1.00865595516933,0.016620494341246,0.0923078116576401,-0.506013447790343,-0.359998101560402,-0.167448498194262,-0.384480162426489,0.100235635025585,-0.157695386146861,-0.299644274166896,0.373062920632885,-0.00412693478878207,-0.0536796622359023,-0.0160656706336837,-0.0452535160097176,0.099551316186105,-0.0596064497181439,0.0785293433037942,0.0524026621041003,-0.00239566005393979
-0.630422516740328,-2.72242562377702,-1.09247930005912,1.47408234513071,0.491089363276293,-1.04395150865296,0.26716164029776,0.524102752719945,-0.494314586824208,-0.270023923607682,-0.0141959016361596,-0.124830467155849,-0.182090221883954,-0.254652262179256,-0.405771410849944,0.13946573115574,-0.00993714385560581,-0.107712551667426,-0.24620524069146,-0.119534773039829,-0.12302109095471,-0.11303979403008,-0.0562706214998781,0.076097047537293,0.0602083251443999,0.0187787399007528,-0.000755091486707635
-1.3146365546342,-2.27762642330661,-0.403620047392236,1.22888857359313,0.685654396937604,-1.32486010843783,-0.227644685353241,0.193563158899534,0.509610963233105,-0.0436066314253378,-0.24003737206609,0.437845007247581,-0.242482651956426,-0.263647078522703,-0.181698480510287,-0.146778000739343,-0.18087760319341,-0.142396940834518,-0.110599677740595,-0.00514086820711064,-0.0292409633640418,0.185164709572826,-0.0291627071590009,-0.0880902941167697,-0.0107593137663804,0.0405283119921502,0.00619653033195955
-1.79518193484437,-2.14459012477191,-0.205690914623797,1.43273871220839,0.41900752518381,-1.77216422411249,-0.0747969614811997,0.6233457792632,0.500744518557681,-0.16987185140283,-0.348991882935831,0.379543072112819,-0.161432137109004,-0.112973112750177,-0.1140096448167,0.0657006117882196,-0.250985376743114,-0.155221749046972,0.210644502024188,0.15212869428744,0.0366566601930788,-0.00898503928678596,0.0772863455117892,-0.0666575862594344,-0.00678134973631539,0.0353019291070292,-0.00141726396443797
-2.0042815471935,-2.05714404318224,0.0693000604065198,0.971751459676114,1.20420143775906,-0.605622331536845,0.51134703682907,-0.272421935890029,0.834956672529176,-0.321120589522156,-0.0933026830872669,0.437351782915741,0.101275913445548,-0.211000534185935,-0.144908564493513,0.243727582162001,0.382706778961914,-0.0577994901951379,0.0294286602300589,0.0310507259714648,-0.0665381971316933,0.0431731977814949,-0.129646694465983,0.115789137220248,-0.0481935104110831,0.0571775710530985,-0.00470964183150714
-0.96851527560905,-2.56785768752613,-0.379100864085042,0.858487606428789,1.48685951586744,-0.0752296073395709,-0.684536654680961,-0.516967963714934,-0.126169512193336,0.0436318500781905,0.131127677308598,-0.0991192157413587,0.000776473975881906,-0.0842502037927724,-0.123584256306458,0.1695309646284,0.281608244611002,0.255261521416996,0.0617595174967323,-0.0420201870258375,0.0829184245249394,-0.026497412219089,0.125994139568447,-0.125514965344416,0.00165424529687668,-0.132386654665687,0.00114533233804956
-1.52294325903798,-2.19110267497643,0.11220819725207,1.58487043638956,1.42262916551665,0.0618014629879308,-1.37099194459643,-0.69088394878879,0.41572627524827,0.353869000783666,0.695420674723196,0.138780342883014,0.00134423916561519,0.527047956041469,0.0692037380543408,-0.0361911708331451,0.315265127687774,0.066804693445922,0.0220425348231937,0.0584104075868233,0.19056922333213,0.0295311950287227,-0.0745908870320235,0.0162156228851039,0.0241705656929586,0.0346443390359404,0.00417158405998542
-0.691615006671433,-2.84093809261144,-0.647525137390456,1.58098754843326,0.608807177095178,-0.298515014280921,-0.529495489736212,0.683299357459448,-0.368661441693398,0.191778474414076,0.12125631293559,-0.0907202374566823,0.690754271937503,-0.0400320732324832,0.116335504392108,-0.235302884660058,0.0741752055902647,-0.205839779604283,-0.0662838036817232,0.184597056530615,-0.00118878131886022,0.0299880638452091,0.0878239241811077,0.171726281066728,-0.041936185343536,-0.098317605344366,0.00187853133708187
-1.37622485957795,-2.58816205344279,-0.119326655231218,1.31019369119186,1.01033942717841,-0.137163697920983,-1.09210650963153,-0.190400331272722,-0.00631776953270756,0.0889612522036775,0.193184963097531,0.341085871010542,-0.236986616866996,-0.0456447340355658,0.372754104728507,0.101655580419502,0.314959486469425,0.0813871419238017,-0.0438377748834066,0.0479081219951444,-0.0945270663573897,-0.0700911401558914,0.0123467800341476,-0.00558768979146576,0.0293451513317883,-0.0145434275331932,-0.00129581077841009
2.98054010501743,2.4498017598546,0.7364358606995,0.734897232997288,0.744091151358139,-0.26566587020644,-1.07069207352426,1.04928613797062,-1.94999102675871,-0.882392393998366,-0.699628878812783,-0.645716777450974,0.052119289000453,0.188158771447808,0.526783069614886,0.423283642603345,0.0668096423122537,-0.13202530701765,0.0816706670289515,0.124285397708339,0.0691336802083609,0.0551663682179496,-0.0993629864696243,0.0380610728021688,0.0231665678641446,0.0609292538698115,0.000267736083972968
0.335183553298199,5.96812117023572,1.99769453313739,-0.788569566655442,2.36866118337689,-2.64963538529942,0.164897385824365,0.913833577673584,-0.409059125568756,-0.87157010009063,0.802516173938125,1.06036260010257,0.0734273488523589,0.295403708183,0.0549804074925434,-0.282870400719078,-0.165048923209553,-0.0134739948026359,-0.0947606154004997,-0.0948119114017362,0.0133310799012266,-0.0726559193864352,-0.00983655167081801,-0.0316274438122759,-0.00857343245789638,-0.0506102635969824,0.000103898465665705
0.496610932700385,4.96053145854799,2.96341550452755,-1.06744481666746,2.93237405944347,-0.951886208402822,0.719262500013798,0.364144640777407,0.739641377387502,0.646285700832182,0.2158914430851,-1.2907227015218,-0.185063999065244,-0.344454832367844,-0.213030692948034,-0.17206963548088,0.128291655201059,-0.137079982034402,0.255245048084683,-0.0353035967617412,-0.0100380156045074,0.0725525344400727,-0.0435400068200141,0.0322977438376341,-0.00689994113232251,-0.00270778527865584,-0.00291562759932185
-3.32824765974784,-2.21649699797557,2.94468698460176,0.0941824687338173,-2.25697670854013,-1.70352235459737,1.69963968214873,-0.639857739761255,-0.15179320906694,-0.962707406343995,-0.0834678932725438,-0.481493951356924,-0.0160229989372006,0.461410803869964,0.177083845267494,-0.0412725630217983,0.0442413437448815,0.192980900209629,0.0807119076418795,0.143052447874194,-0.0289280446637876,-0.145422090501174,-0.00388021118198822,0.0351390912506684,-0.0263749888609222,0.0210104306739933,0.000534396187870599
-4.06743601728717,-0.886754217558105,3.02646641835785,-0.745133279616367,-1.20294136820531,-0.794007841968179,1.36084436189213,-1.03535811408943,-0.0508193868170602,-0.654566644824532,-0.0117620049243176,-0.512690324838849,-0.186301769210656,0.232851954683562,-0.168055799502088,-0.187673272888675,0.00160582336337391,0.00552780261381167,-0.30963864287276,-0.0341350607876818,0.230654248176599,0.176516817286197,0.113764994535873,0.029758862956713,-0.0168420729926513,0.000703642742421406,0.00296221972834686
-12.3827717449079,1.25467224105176,6.16968958173872,0.243172309223974,-1.90639879114668,1.70764318874545,-1.97205870613592,-0.0143461266419422,-0.59950643396637,0.162323666197222,0.349800440920502,0.208196700182842,-0.0225117427306014,-0.484652454367835,0.016671467619818,0.0440976609656538,-0.06173827931813,-0.106678591031709,0.0482367895761123,-0.115811228681288,-0.092684097759451,-0.0299913302416024,-0.0216152619465747,-0.00712957574345325,-0.0100652436221107,0.00394995150247479,-0.00144100241529428
2.68256145466289,0.883400935658305,0.587408521505311,0.347634860968116,-0.87960176261382,-0.248765360465173,0.488351300283973,-0.0178318802821139,0.259322220963828,0.189042843101645,0.115229260090948,0.542576745244086,0.473666658586765,0.333872847258949,0.0508024421033451,0.639713301738682,-0.216572820368105,0.0222820729349287,0.281810284384013,-0.251215831905296,0.0709063121150558,0.0643419807121805,-0.00149798099086743,-0.0613491204693514,-0.0173919626038638,0.0489599029935127,0.00282666394418607
2.00482743453858,1.46068356772508,1.36812410154529,0.015525864286183,-0.601477736995205,-0.455697096217249,0.820547421933875,0.104564322200417,0.626414914760525,0.490366403997943,-0.027644132817267,0.380772753109293,0.543238238231114,-0.390500817531345,0.149196966468465,0.249164860657935,-0.130875015879021,0.093777248074195,-0.126664276163961,-0.0830187933418853,0.119743936658318,-0.0203529614338047,0.100324500417121,0.0426709095846864,0.0806893743886462,-0.00587518670681426,-0.0023585410588657
3.42475453255488,0.583365791383256,0.423842499684925,0.459298614355513,-1.36512948262104,-0.278553160156629,0.754628528722977,0.0680916568836633,0.44807792007852,0.26967774242069,0.330059740466414,-0.0307062763708275,0.215720307114946,-0.396976200402427,0.228438753547609,0.100174577178789,0.143327685039253,0.250029750555747,0.229709277954301,0.0436874705792303,0.0613893121705135,0.0835793566439607,0.0214217965234181,0.0207701128522881,-0.0525460694894475,-0.0377257901592494,-0.000587957560025057
2.068231878235,1.50215632873905,1.33487006958056,0.49045151024022,-0.834090080497806,-0.244007464731815,0.364009800238064,-0.381369225574097,0.809486182694246,0.158148276413278,0.105666091099378,-0.0588508246715845,-0.0456096994871938,-0.26959691098558,0.116824917625294,0.382275262942837,-0.00434470482041242,0.0226447546274879,-0.0221232182373167,0.239173690756169,-0.0446806790298772,-0.0423171479544466,-0.0951203754126937,-0.0613964573149313,0.00166042329105094,-0.0524990154162747,0.00106020101397387
3.33050798712413,1.72965692901918,0.85605873925225,0.686838818482806,-0.780100184023003,0.0438409330267354,-0.546917966284495,-0.338346680915186,0.325227711455169,1.1812428982752,-0.348162408723957,0.227833786404635,-0.413715768739766,0.244073811775908,0.522576026934913,-0.267812516669904,-0.0181554308690018,0.00836416410193762,-0.142652328011102,-0.117596342986882,-0.0620305844737786,-0.0233329791705063,0.0913146133761957,0.0408486961583975,0.0213845111863807,0.0380039369853657,0.0053469967493249
2.45149907556556,2.43507514351374,1.42623202520008,0.34076550950415,0.132436071990623,0.497610242342711,-0.716275241929675,-0.465534725754198,0.662442152958517,0.521912382306241,-0.541120581762282,-0.063275431741676,-0.302379882426301,0.272802215577361,0.305827166311013,-0.049911690585664,-0.176099316586768,-0.18953984715326,-0.0314273887415541,0.242433627048957,-0.106774887099354,-0.00606592452215959,0.162342667104073,0.0233779614278983,0.0798268385811453,-0.00147533948069611,-0.00182961887756928
3.27398444198991,1.87356884031284,0.750582458562723,0.353819822643846,-0.0903755448107982,0.199042743100563,-0.309933834666787,-0.393504752790689,0.260423947919892,0.333385742029858,-0.717678168448708,0.000795066161086513,-0.0785643169387713,0.316002959196995,-0.418011788738109,-0.00181088805964086,0.0908808152564994,0.140851888978309,-0.082683693167613,-0.113330751231924,-0.00276527621427419,-0.163087435805391,-0.0128060310909366,0.135185713859056,-0.100265440171013,-0.0180265818691429,-0.00447714620551565
2.90410176062137,1.05647846395925,1.11433258857458,0.527924071049328,-0.572179696885601,-0.695324375483365,-0.125041600373315,-0.425737034563845,-0.0710169566231299,0.297036934400408,-0.613467655957555,0.230444965790872,0.210698790194156,0.128901980322866,-0.210141953070217,-0.0883906332569094,0.0992510686283193,0.321510016516406,-0.215420105884828,0.0696895438414741,-0.0914964194625458,-0.104801235272498,-0.144430724268959,-0.0215325623571364,-0.0101135980041168,-0.010043777480968,0.0010048085985873
3.66232727300214,0.932022540663893,0.380772984253089,0.829650178290631,-1.05930582279756,-0.31293657330527,0.0410058947683973,-0.0145220769391333,0.00421712711946075,0.135263999053558,-0.0507093722170861,-0.0177757717973996,-0.428536627376495,-0.213942270850383,-0.0221744679919072,-0.158487475219203,0.38792274213744,-0.109623974336282,0.13010896100536,-0.0110401098839968,-0.0110224796411897,0.106415903894197,-0.0652561527602203,-0.087014755932705,-0.027891034939131,0.00469438326013286,0.00654447988288714
3.92478970311498,1.09768546525157,-0.423153450012512,0.625847335400726,-1.32182272064417,0.405590460147473,0.196360206568397,-0.0837720346519551,-0.373801450999298,-0.642274685309088,-0.18223815945159,0.288202603226446,-0.289187451598116,-0.154582061590924,-0.234552133541147,0.198131501926782,0.160422061747006,-0.121704941160312,0.0394939809564406,-0.129446113170026,-0.178344741967122,0.120165020000619,0.165526936029454,0.151147354448984,-0.00176642191719004,-0.0568135364417007,-0.000425184062864503
3.74366752381744,0.850615783575109,-0.273428192321957,0.6020051557419,-0.9938465298678,0.578573481184408,-0.23274052533384,-0.567081595560563,-0.213340597895479,-0.381241084550738,0.48095806326474,0.0463362856975653,0.068902325435333,-0.0211983488663219,-0.590683338365722,0.0232592596311225,-0.0761445971544227,-0.0348560893414133,-0.0824738366373835,0.118336798942315,-0.069193380685212,0.00348275496016096,-0.0738701110372975,0.0307611934622882,0.110826918125715,-0.031829672805998,0.00193390273662429
4.27981814794988,0.593047483596128,-0.326895749989181,1.17218445244168,-1.22686033728906,1.08921053094534,-0.694841661176501,0.0183062166654487,0.017537240927511,-0.241028409938786,0.802178557356461,-0.385654693146022,0.119690345481942,-0.0241317659106021,-0.208840237700118,-0.23653614823749,0.00730574785219016,0.119989437893044,0.00862118514246024,0.0305822169624456,0.134576873384854,0.040746696897218,0.010502116804751,-0.146213815977239,0.021818298473858,0.0402771524750614,-0.00425194641780749
4.493287042921,0.496208801674398,-0.434832612422275,0.967155052196734,-1.08964870229243,0.68362430962576,-0.506487814531678,0.383803764390781,-0.353857640337385,-0.461321801101949,0.196603743944088,0.125488638108051,0.296447666028481,0.182125603543124,-0.349062751301384,-0.385264171841829,0.10234917833619,-0.094210224809859,0.0638273816067087,0.0789797063315354,-0.126525537485342,0.0974776858915054,0.130810612338667,-0.0877771037744267,-0.0223044756990158,0.0753547205615283,-0.00561094753910146
4.28029316844732,0.929893963042807,-0.138006232186621,0.897366310138167,-0.788881971484262,0.69395565131486,-0.78679168972361,0.517995477929909,-0.49725286592881,-0.0165034684711375,0.0984484963155134,-0.173285278685659,0.182675573227827,-0.340741897723479,0.0254930974810668,-0.113477971186209,-0.0960515719507575,-0.0704872313303755,-0.258450255962022,-0.095852310617325,0.170436811492223,-0.127963755823846,-0.168019017514272,-0.0596102487959057,-0.00412386702993792,-0.02336011836912,0.0017976087881761
-0.815429013911215,1.98679738142793,-2.7161463112173,0.308552073733456,1.11199947741975,0.654459022028743,-0.177717122590587,-0.52381526943109,-1.04250862034478,-0.213480664944176,-0.18745930246781,-0.143848113454567,-0.00809223115791678,-0.45343432668485,-0.140709704907946,0.0621688317171307,-0.0812625022567365,0.182604254624625,0.0944971672300288,-0.0403361267668896,0.147874894083182,-0.0841026104619073,0.219322139456146,0.0682580086678819,-0.119566703925414,0.0471295049935143,0.00549864529720785
-4.8917185917884,2.5407471228707,-4.95445170559431,-4.54117012120372,-2.48891504076091,-2.6387660804564,-2.78280164761771,0.398797129096158,0.814745870597072,-0.0553574702026742,-0.186752290123861,-0.333107246036646,0.165151461586343,0.120651651163693,-0.109654025980368,0.0669382676940261,0.101980410370574,0.043357401412794,0.0201778953017988,-0.0142841012878174,0.00899940061563862,0.0374387088563901,-0.00171837384095232,0.0147412530910218,0.00618727447835123,-0.0202990026699229,-0.000876506502947019
-2.11645048424593,1.50675201315441,-3.30416109636362,-0.107983383884025,-0.945805981973736,-0.424887331271373,0.917167320860303,-1.1381694954329,-0.760134742215272,0.828562191450683,0.308223838104328,0.554590084827191,-0.600752920956161,-0.252805240846038,0.120507037954831,-0.0360278396858514,-0.162400202502893,-0.298071975584208,-0.050386735898064,0.227521607870925,0.223587397018967,-0.0722665476423097,-0.0672375070636131,0.0263887424350203,-0.0879616117764425,0.0148001865080138,-0.00572835940284887
-5.99518887396549,2.54801711322855,-2.27373665866703,0.496307881884559,-0.734248249859346,1.53659661989822,1.54098494112387,1.7594928850675,-0.267063163873426,0.337361033931487,-0.359443654797153,0.374355013686689,-0.272034824713856,0.140020098163935,-0.24643318940496,-0.252178072328072,0.0646418433380042,0.312313560018053,0.344689501314856,0.102537275281283,-0.0456450634003015,0.00491899330123258,-0.119400484620383,0.0356298237666007,0.0493472263665932,0.00478098722944442,0.00524560107103832
-4.75567777086132,2.04990423442519,-2.20008197287101,-0.497447451261989,-0.0569517416978184,0.890490635964174,2.13554806359826,0.68654440563325,-0.419395988421017,0.0709406639807604,-0.564678193114991,0.162602120757611,0.256856031292257,-0.00556750858117168,0.327079783961178,-0.0191706766487708,0.348179268065054,-0.0773414155867963,-0.281867828854236,-0.0565763725667085,0.0108694669295236,0.0850848897487295,0.044031744614653,-0.150004742807348,0.0767291182382733,-0.0695327093810439,-0.00422611670115365
-4.77046134041187,2.94822713526762,-0.757526646781749,-0.703348901501281,2.12508323696283,0.646125223240373,0.0890937406246037,-1.8765424087627,-0.537820393586091,0.53991999783238,-0.264495116513958,0.0339298057846865,0.414353476516828,0.284912430052399,-0.412307138650928,0.217683940376334,0.0636845296500373,-0.040758555637588,-0.0805151879477376,0.0328618591115189,-0.11238491743386,0.0202844607097073,0.0550755605123159,-0.0895203174426192,0.0300156939298448,0.0702672520843733,0.0019358676777775
-0.980709450781238,0.281565734483447,-2.00843887613166,0.810822018777872,0.60954036463451,0.574747417039645,-0.206230687934884,-0.741077724156756,-0.0234958897030125,-0.147612388082485,0.22752545384135,-0.202328774498277,0.0699093487198691,0.0397151717050056,0.476573155167876,-0.179126280758533,-0.385620526914436,0.254064513394698,-0.101548995721268,-0.131557832216727,-0.161823641167071,0.267530391430795,-0.152984005968511,0.133658180216421,-0.0693589047963879,-0.0448172693044821,-0.000286895999552718
-0.791915683051103,0.0493954996739848,-2.23755731059245,0.827282725468552,0.0144469997553368,0.140233211670429,0.555993156870302,-1.45093338629872,0.258471101532961,-0.592652746479022,0.12186051124983,-0.450666260270705,0.28800362433479,-0.0199360843272115,0.253071179914178,-0.225969023455808,-0.230531355867769,-0.220294010661802,0.314734670621877,-0.0961096496310088,-0.212725347180823,-0.246902381907248,-0.00945097861299612,-0.122377085234382,-0.0309511769834265,-0.0555147554937804,0.00247784355026498
-0.449395340717463,0.0860149630517953,-2.49335500878854,0.340356507866666,0.467216521750862,0.447369254280348,0.166037391595865,-1.71752512967546,0.372496203590939,-0.815981203489341,0.014608045080017,-0.176044384176218,-0.12107921732102,-0.140160596852648,0.294763746403487,-0.0621079433207261,0.00306766114129292,0.0398579884712399,0.0475800225464893,-0.144311312470676,0.0694437767207542,0.0335916912947125,-0.0814218921692777,0.0288926600687823,0.137145015520055,0.0497457108137595,-0.00436435564328384
-3.33474637107362,2.08753313993662,-1.47987565003153,1.48881873773008,0.624786895292666,2.71304586454086,0.0383287549929043,1.65428888529402,1.94877867876334,-0.841951042605366,0.398734027013904,-0.339759062478434,-0.14643540486545,0.303602392936662,0.0232702971236145,0.228835084457504,-0.122559110728625,-0.0309246464621579,-0.240629507496401,0.0572970787504204,0.0764554451392956,-0.107412648728267,0.0612898206652363,0.0461988548137829,-0.0458991862890786,0.020571894237156,0.00122534847134313
1.89627812807925,-2.09871013546523,-0.393432278498069,-2.71521295826153,-0.0669021978614977,0.314749327634577,0.470516344980186,0.539962295250267,-0.152059627249251,-0.262623754144982,0.846445601354117,0.105237205439073,-0.490992515462714,0.0744312967827251,0.25571024820579,0.251686469452502,0.0722855731787215,-0.0614818856671049,-0.110173229888179,0.0259143491991339,-0.217627297981287,0.0409721410307556,0.0503844748191567,-0.105315114541108,-0.0849570327595959,0.0232100074277189,-6.48754106276164e-05
2.10497484608474,-2.17295192974572,-0.0982547856273754,-3.33220894548722,0.588433092630736,0.139715620097682,0.468294801637349,0.621789566457831,-0.408594122278023,0.665064177725496,0.338558029648083,-0.452059345086691,-0.141141400810263,-0.11313464105214,0.0894333092146311,0.0608039733487557,0.108294889959287,0.196801534385864,-0.26149414538261,-0.0483025164127994,-0.111328254432246,-0.0938687986816296,-0.0049922234442725,-0.0590707779590044,-0.0571922474232535,0.0651472460686345,0.000648085909953384
1.55128483487122,-2.42254911093134,-0.397292356148829,-3.19115304596267,-0.298473398541172,0.13479905008171,0.80694709057528,0.258326927730109,-0.153817945827627,0.319650445862407,0.740609583709909,-0.0545182196964158,0.233534558214179,-0.113614158324959,0.00629404141491196,-0.0572718375626285,0.0368837470877699,-0.254519027721341,0.0959935907602447,-0.0283616488080457,0.0199664416101793,-0.106851665329001,0.0274840298847793,0.181803642443082,0.139962312572479,0.0341517509824034,0.005965031758182
1.03163260267331,-2.01067020900553,0.740291723773396,-2.16962532342796,1.00417477401467,0.856534851334922,-0.270108801873423,-0.0807482879498167,-0.805192871883663,0.240336068616412,0.409909310730626,0.141594305179682,-0.605489731220296,0.29520545254202,-0.211990130658653,0.155362086456111,-0.361827310213793,0.327355915502631,0.179308302544545,0.115358362036452,0.0331476586444495,0.0538811427477409,0.013685281134439,0.0357866327599681,0.0642433717163891,-0.0760994711197195,-0.00426890663270495
1.67529150145428,-2.65781921391593,0.829803221451783,-1.53907989635675,0.244173416918515,0.968689876672197,-0.392959143584964,0.269806148501044,0.182441036784869,-0.37098576841356,-0.607265955241277,0.388766481086579,-0.476681452098373,0.230338916056927,0.12799324507421,-0.248137687179456,0.264366208547501,-0.181000317617619,0.247516472492661,-0.261480823193379,0.159857494450933,-0.0901092173887936,-0.00912978379838469,-1.43979004748579e-05,-0.0021175688075618,-0.0257924790351242,-0.00332001920015299
1.3133086428447,-2.48061296099056,0.947517640532303,-2.19163644073635,0.603215646459523,0.906592455985746,-0.175743146745321,0.039610840747154,0.182905507583902,-0.187473360427273,-0.916470903523093,-0.222194766390028,0.0411055031260546,0.0199191246791818,-0.192489945929935,0.141794598936665,-0.240445680181282,-0.244986947157128,-0.0320397452956745,0.0705368856273005,0.0726724728838462,0.0481087004016504,-0.0764841883218461,-0.102875484889949,-0.0143798046495507,-0.0905827227498913,0.00377409991216107
1.65640476964638,-2.62040617454164,0.770845004562514,-2.00120001835955,0.311465599111363,1.05848212930368,0.146163192586889,-0.0703620302478311,0.510550245833049,-0.143250587114891,-0.528769745005708,0.241256956185062,-0.0228563408975302,-0.0821375561860932,-0.180076620114511,-0.0936292916590669,-0.259685776986589,-0.0629869315532009,-0.0362457327537865,-0.0608845489155703,0.01562227355919,0.0470935178053176,-0.0837929781187853,0.0129183055244176,-0.0408427937824481,0.0281478826948146,-0.00113255102320929
0.545274273318678,-2.31207933120367,1.22311671395479,-2.70735370470026,0.731047944916027,1.08086499985671,-0.0678995630728485,0.0915369925352423,0.0571128963810351,-0.040823508504829,-0.257385357682759,0.428598300166909,1.04080035370808,-0.103746546791072,0.211821367889073,-0.312019728815443,0.0108142290839504,0.088558925752535,0.091344105391807,0.162353462910412,0.00425976249090212,0.017840807007481,-0.00566936280101781,0.0132382526038225,-0.0408022142304839,0.0468402078297914,-0.00180587655370461
